post_id,creator_id,category,follower_tier,followers_at_post,post_date,post_hour,post_weekday,is_sponsored,likes,comments,engagement,engagement_rate,hashtag_count,caption_length,has_brand_mention
P0003280,CR00066,Lifestyle,micro,30684,2023-11-28,21,Tuesday,False,665,46,711,2.317,20,130,False
P0003281,CR00066,Lifestyle,micro,30684,2024-06-20,17,Thursday,False,788,31,819,2.669,7,68,True
P0003282,CR00066,Lifestyle,micro,30684,2023-07-30,11,Sunday,True,596,46,642,2.092,11,77,True
P0003283,CR00066,Lifestyle,micro,30684,2023-11-22,10,Wednesday,False,539,23,562,1.832,20,246,False
P0003284,CR00066,Lifestyle,micro,30684,2023-04-12,15,Wednesday,False,527,14,541,1.763,5,457,False
P0003285,CR00066,Lifestyle,micro,30684,2024-04-12,9,Friday,False,585,13,598,1.949,0,123,False
P0003286,CR00067,Pets,nano,3689,2023-11-10,9,Friday,False,92,3,95,2.575,26,89,False
P0003287,CR00067,Pets,nano,3689,2024-04-27,17,Saturday,False,153,11,164,4.446,29,18,False
P0003288,CR00067,Pets,nano,3689,2025-02-17,20,Monday,False,387,13,400,10.843,16,98,False
P0003289,CR00067,Pets,nano,3689,2023-04-10,7,Monday,False,176,4,180,4.879,28,54,False
P0003290,CR00067,Pets,nano,3689,2024-11-18,2,Monday,False,224,15,239,6.479,0,64,False
P0003291,CR00067,Pets,nano,3689,2024-12-29,22,Sunday,False,243,15,258,6.994,16,320,False
P0003292,CR00067,Pets,nano,3689,2023-07-10,14,Monday,False,100,3,103,2.792,10,125,False
P0003293,CR00067,Pets,nano,3689,2024-01-30,9,Tuesday,False,168,12,180,4.879,22,115,False
P0003294,CR00067,Pets,nano,3689,2024-09-23,14,Monday,False,86,4,90,2.44,11,57,False
P0003295,CR00067,Pets,nano,3689,2023-12-18,14,Monday,False,301,22,323,8.756,16,84,False
P0003296,CR00067,Pets,nano,3689,2023-03-03,15,Friday,False,165,8,173,4.69,20,157,False
P0003297,CR00067,Pets,nano,3689,2023-09-12,18,Tuesday,False,194,4,198,5.367,19,91,False
P0003298,CR00067,Pets,nano,3689,2024-05-15,12,Wednesday,False,264,18,282,7.644,15,605,False
P0003299,CR00067,Pets,nano,3689,2024-10-15,9,Tuesday,False,128,6,134,3.632,14,66,False
P0003300,CR00067,Pets,nano,3689,2023-03-07,19,Tuesday,False,63,2,65,1.762,19,69,False
P0003301,CR00067,Pets,nano,3689,2023-10-12,15,Thursday,False,124,6,130,3.524,4,113,False
P0003302,CR00067,Pets,nano,3689,2023-11-26,7,Sunday,False,210,14,224,6.072,18,49,False
P0003303,CR00067,Pets,nano,3689,2025-02-18,12,Tuesday,False,183,5,188,5.096,3,83,False
P0003304,CR00067,Pets,nano,3689,2024-08-05,15,Monday,False,324,25,349,9.461,10,193,True
P0003305,CR00067,Pets,nano,3689,2024-04-08,9,Monday,False,144,11,155,4.202,23,114,False
P0003306,CR00067,Pets,nano,3689,2024-11-10,0,Sunday,False,138,7,145,3.931,7,27,False
P0003307,CR00067,Pets,nano,3689,2024-05-24,16,Friday,False,224,17,241,6.533,25,55,True
P0003308,CR00067,Pets,nano,3689,2024-06-16,10,Sunday,False,236,12,248,6.723,1,176,False
P0003309,CR00067,Pets,nano,3689,2024-07-14,17,Sunday,False,203,4,207,5.611,15,18,False
P0003310,CR00067,Pets,nano,3689,2023-09-13,11,Wednesday,False,47,2,49,1.328,17,55,True
P0003311,CR00067,Pets,nano,3689,2024-12-24,19,Tuesday,False,170,13,183,4.961,17,32,False
P0003312,CR00067,Pets,nano,3689,2023-08-19,3,Saturday,False,115,9,124,3.361,11,38,False
P0003313,CR00067,Pets,nano,3689,2024-10-26,16,Saturday,False,147,10,157,4.256,16,179,False
P0003314,CR00067,Pets,nano,3689,2025-01-28,12,Tuesday,False,184,7,191,5.178,27,42,False
P0003315,CR00067,Pets,nano,3689,2024-03-16,21,Saturday,False,179,9,188,5.096,23,137,True
P0003316,CR00067,Pets,nano,3689,2025-01-24,18,Friday,False,105,7,112,3.036,5,29,False
P0003317,CR00067,Pets,nano,3689,2023-07-23,12,Sunday,False,132,3,135,3.66,11,405,False
P0003318,CR00067,Pets,nano,3689,2023-05-05,9,Friday,False,299,16,315,8.539,0,139,False
P0003319,CR00067,Pets,nano,3689,2023-04-22,18,Saturday,False,146,6,152,4.12,17,23,False
P0003320,CR00067,Pets,nano,3689,2024-07-16,12,Tuesday,False,112,8,120,3.253,18,77,False
P0003321,CR00067,Pets,nano,3689,2024-09-13,8,Friday,False,230,4,234,6.343,9,41,True
P0003322,CR00067,Pets,nano,3689,2024-06-22,15,Saturday,False,120,3,123,3.334,27,109,False
P0003323,CR00067,Pets,nano,3689,2024-03-18,10,Monday,False,135,4,139,3.768,16,157,False
P0003324,CR00067,Pets,nano,3689,2024-12-12,13,Thursday,False,111,2,113,3.063,25,103,False
P0003325,CR00067,Pets,nano,3689,2024-11-15,8,Friday,False,232,15,247,6.696,6,24,False
P0003326,CR00067,Pets,nano,3689,2024-04-16,9,Tuesday,False,120,3,123,3.334,1,28,False
P0003327,CR00067,Pets,nano,3689,2023-04-14,9,Friday,False,82,5,87,2.358,1,437,False
P0003328,CR00067,Pets,nano,3689,2024-04-06,11,Saturday,False,138,6,144,3.903,28,67,False
P0003329,CR00067,Pets,nano,3689,2023-11-18,9,Saturday,False,115,5,120,3.253,12,124,False
P0003330,CR00067,Pets,nano,3689,2024-06-03,14,Monday,False,295,15,310,8.403,1,71,False
P0003331,CR00067,Pets,nano,3689,2024-07-15,7,Monday,False,130,6,136,3.687,1,34,False
P0003332,CR00067,Pets,nano,3689,2024-03-25,16,Monday,False,162,7,169,4.581,12,70,False
P0003333,CR00067,Pets,nano,3689,2024-11-28,14,Thursday,False,106,4,110,2.982,3,98,False
P0003334,CR00067,Pets,nano,3689,2023-09-09,10,Saturday,False,283,13,296,8.024,8,80,False
P0003335,CR00067,Pets,nano,3689,2023-10-04,17,Wednesday,False,208,6,214,5.801,4,108,False
P0003336,CR00067,Pets,nano,3689,2024-02-10,12,Saturday,False,88,1,89,2.413,28,126,False
P0003337,CR00067,Pets,nano,3689,2023-10-30,19,Monday,False,251,14,265,7.184,5,85,False
P0003338,CR00067,Pets,nano,3689,2023-11-13,12,Monday,False,227,11,238,6.452,29,89,False
P0003339,CR00067,Pets,nano,3689,2023-12-03,20,Sunday,False,235,14,249,6.75,14,126,False
P0003340,CR00067,Pets,nano,3689,2024-11-26,2,Tuesday,False,111,2,113,3.063,10,71,False
P0003341,CR00067,Pets,nano,3689,2024-08-14,18,Wednesday,False,235,13,248,6.723,1,41,False
P0003342,CR00067,Pets,nano,3689,2025-01-31,20,Friday,False,232,9,241,6.533,4,33,False
P0003343,CR00067,Pets,nano,3689,2023-11-29,12,Wednesday,False,69,3,72,1.952,11,38,False
P0003344,CR00067,Pets,nano,3689,2023-05-28,11,Sunday,False,151,5,156,4.229,24,72,False
P0003345,CR00067,Pets,nano,3689,2023-08-16,16,Wednesday,False,186,10,196,5.313,28,164,False
P0003346,CR00067,Pets,nano,3689,2024-09-15,17,Sunday,False,103,5,108,2.928,21,88,False
P0003347,CR00068,Travel,mid,225054,2024-12-17,19,Tuesday,True,1276,65,1341,0.596,11,106,True
P0003348,CR00068,Travel,mid,225054,2023-05-22,17,Monday,False,1327,93,1420,0.631,11,307,False
P0003349,CR00068,Travel,mid,225054,2023-05-02,12,Tuesday,True,1256,99,1355,0.602,19,71,True
P0003350,CR00068,Travel,mid,225054,2024-02-10,13,Saturday,False,3692,186,3878,1.723,0,35,False
P0003351,CR00068,Travel,mid,225054,2023-12-11,21,Monday,False,1817,102,1919,0.853,18,54,False
P0003352,CR00068,Travel,mid,225054,2025-02-03,13,Monday,True,1984,69,2053,0.912,10,256,True
P0003353,CR00068,Travel,mid,225054,2023-08-02,17,Wednesday,False,991,61,1052,0.467,6,220,False
P0003354,CR00068,Travel,mid,225054,2023-10-27,21,Friday,False,2401,184,2585,1.149,24,291,False
P0003355,CR00068,Travel,mid,225054,2023-11-04,13,Saturday,False,3476,139,3615,1.606,10,72,False
P0003356,CR00068,Travel,mid,225054,2023-08-17,10,Thursday,False,2601,115,2716,1.207,26,321,False
P0003357,CR00068,Travel,mid,225054,2024-06-29,10,Saturday,False,3420,196,3616,1.607,22,78,False
P0003358,CR00068,Travel,mid,225054,2024-07-04,7,Thursday,False,3874,112,3986,1.771,1,247,False
P0003359,CR00068,Travel,mid,225054,2023-11-15,0,Wednesday,False,3557,215,3772,1.676,13,278,False
P0003360,CR00068,Travel,mid,225054,2024-10-07,19,Monday,False,3891,134,4025,1.788,13,72,False
P0003361,CR00068,Travel,mid,225054,2024-07-19,6,Friday,False,3331,80,3411,1.516,21,198,False
P0003362,CR00068,Travel,mid,225054,2024-07-18,22,Thursday,False,5360,397,5757,2.558,19,303,False
P0003363,CR00068,Travel,mid,225054,2023-11-08,8,Wednesday,False,2242,95,2337,1.038,8,19,False
P0003364,CR00068,Travel,mid,225054,2023-04-25,10,Tuesday,True,1240,93,1333,0.592,26,67,True
P0003365,CR00068,Travel,mid,225054,2023-03-19,12,Sunday,True,2756,142,2898,1.288,6,19,True
P0003366,CR00068,Travel,mid,225054,2025-02-17,15,Monday,True,7415,308,7723,3.432,17,66,True
P0003367,CR00068,Travel,mid,225054,2023-05-31,12,Wednesday,False,2337,159,2496,1.109,7,76,False
P0003368,CR00069,Business,nano,5026,2023-07-30,9,Sunday,False,499,34,533,10.605,25,192,False
P0003369,CR00069,Business,nano,5026,2023-08-11,11,Friday,True,94,7,101,2.01,16,165,True
P0003370,CR00069,Business,nano,5026,2023-05-03,9,Wednesday,False,209,6,215,4.278,13,280,False
P0003371,CR00069,Business,nano,5026,2024-03-02,11,Saturday,False,157,4,161,3.203,24,75,False
P0003372,CR00069,Business,nano,5026,2023-08-26,20,Saturday,False,155,7,162,3.223,1,31,False
P0003373,CR00069,Business,nano,5026,2023-11-24,0,Friday,False,331,12,343,6.825,12,73,False
P0003374,CR00069,Business,nano,5026,2023-04-27,6,Thursday,False,516,34,550,10.943,24,50,False
P0003375,CR00069,Business,nano,5026,2023-09-05,20,Tuesday,False,139,4,143,2.845,8,255,True
P0003376,CR00069,Business,nano,5026,2024-06-30,19,Sunday,False,214,13,227,4.517,26,202,False
P0003377,CR00069,Business,nano,5026,2023-05-26,16,Friday,False,203,9,212,4.218,10,62,False
P0003378,CR00069,Business,nano,5026,2023-05-07,20,Sunday,False,172,4,176,3.502,18,95,False
P0003379,CR00069,Business,nano,5026,2023-12-16,18,Saturday,True,199,10,209,4.158,17,91,True
P0003380,CR00069,Business,nano,5026,2024-08-14,11,Wednesday,True,194,13,207,4.119,15,103,True
P0003381,CR00069,Business,nano,5026,2025-02-25,10,Tuesday,False,488,35,523,10.406,25,28,False
P0003382,CR00069,Business,nano,5026,2023-12-21,9,Thursday,False,343,21,364,7.242,21,263,False
P0003383,CR00069,Business,nano,5026,2023-12-06,16,Wednesday,False,252,17,269,5.352,15,61,False
P0003384,CR00069,Business,nano,5026,2023-11-18,10,Saturday,False,229,5,234,4.656,13,111,False
P0003385,CR00069,Business,nano,5026,2024-04-22,17,Monday,False,252,19,271,5.392,24,23,False
P0003386,CR00069,Business,nano,5026,2023-03-17,18,Friday,True,267,6,273,5.432,4,76,True
P0003387,CR00069,Business,nano,5026,2025-01-23,11,Thursday,True,533,37,570,11.341,26,73,True
P0003388,CR00069,Business,nano,5026,2024-01-04,11,Thursday,False,151,8,159,3.164,1,51,False
P0003389,CR00069,Business,nano,5026,2024-11-19,18,Tuesday,False,226,4,230,4.576,7,93,False
P0003390,CR00069,Business,nano,5026,2024-02-22,17,Thursday,False,127,8,135,2.686,21,42,True
P0003391,CR00069,Business,nano,5026,2024-12-22,17,Sunday,False,200,9,209,4.158,17,127,False
P0003392,CR00069,Business,nano,5026,2023-11-28,4,Tuesday,False,199,5,204,4.059,25,215,False
P0003393,CR00069,Business,nano,5026,2024-06-29,16,Saturday,False,307,20,327,6.506,23,300,False
P0003394,CR00069,Business,nano,5026,2023-11-04,8,Saturday,False,168,8,176,3.502,7,91,False
P0003395,CR00069,Business,nano,5026,2024-04-26,14,Friday,False,286,10,296,5.889,27,17,False
P0003396,CR00069,Business,nano,5026,2024-02-07,7,Wednesday,False,581,44,625,12.435,10,199,False
P0003397,CR00069,Business,nano,5026,2024-10-15,9,Tuesday,True,337,25,362,7.203,20,53,True
P0003398,CR00069,Business,nano,5026,2024-08-01,14,Thursday,False,317,17,334,6.645,21,34,False
P0003399,CR00069,Business,nano,5026,2023-07-29,6,Saturday,False,136,3,139,2.766,20,21,False
P0003400,CR00069,Business,nano,5026,2024-10-22,11,Tuesday,False,306,21,327,6.506,10,105,False
P0003401,CR00069,Business,nano,5026,2024-01-31,14,Wednesday,True,273,12,285,5.671,10,555,True
P0003402,CR00069,Business,nano,5026,2025-01-30,10,Thursday,False,329,20,349,6.944,19,90,False
P0003403,CR00069,Business,nano,5026,2024-09-04,19,Wednesday,False,310,8,318,6.327,12,127,False
P0003404,CR00069,Business,nano,5026,2023-10-17,10,Tuesday,False,320,16,336,6.685,28,88,False
P0003405,CR00069,Business,nano,5026,2024-11-11,4,Monday,False,155,9,164,3.263,26,102,True
P0003406,CR00069,Business,nano,5026,2024-10-24,5,Thursday,False,429,20,449,8.934,10,41,False
P0003407,CR00069,Business,nano,5026,2023-12-18,16,Monday,False,241,14,255,5.074,11,76,False
P0003408,CR00069,Business,nano,5026,2024-02-21,2,Wednesday,True,224,11,235,4.676,25,160,True
P0003409,CR00069,Business,nano,5026,2023-07-28,7,Friday,False,332,7,339,6.745,0,127,False
P0003410,CR00069,Business,nano,5026,2023-04-27,11,Thursday,False,278,14,292,5.81,14,146,False
P0003411,CR00069,Business,nano,5026,2023-11-10,9,Friday,True,273,13,286,5.69,25,81,True
P0003412,CR00069,Business,nano,5026,2023-09-25,17,Monday,True,225,17,242,4.815,7,261,True
P0003413,CR00069,Business,nano,5026,2024-04-07,10,Sunday,False,467,35,502,9.988,14,38,False
P0003414,CR00069,Business,nano,5026,2024-02-26,9,Monday,False,238,11,249,4.954,28,276,False
P0003415,CR00069,Business,nano,5026,2023-07-22,13,Saturday,True,166,4,170,3.382,10,42,True
P0003416,CR00069,Business,nano,5026,2023-10-30,11,Monday,False,241,4,245,4.875,19,267,False
P0003417,CR00069,Business,nano,5026,2023-11-04,14,Saturday,False,198,8,206,4.099,14,87,False
P0003418,CR00069,Business,nano,5026,2023-10-11,8,Wednesday,False,448,27,475,9.451,13,166,False
P0003419,CR00070,Business,mega,4115634,2024-08-31,11,Saturday,False,53208,2479,55687,1.353,17,385,False
P0003420,CR00070,Business,mega,4115634,2024-02-08,14,Thursday,False,45771,2791,48562,1.18,26,82,False
P0003421,CR00070,Business,mega,4115634,2025-02-08,9,Saturday,True,63922,3249,67171,1.632,7,375,True
P0003422,CR00070,Business,mega,4115634,2024-03-29,15,Friday,False,58175,2228,60403,1.468,4,164,False
P0003423,CR00070,Business,mega,4115634,2023-04-03,11,Monday,True,111941,8714,120655,2.932,3,94,True
P0003424,CR00070,Business,mega,4115634,2023-12-25,16,Monday,False,112177,4515,116692,2.835,11,50,False
P0003425,CR00070,Business,mega,4115634,2023-11-05,11,Sunday,False,51519,2614,54133,1.315,15,55,False
P0003426,CR00070,Business,mega,4115634,2024-01-08,23,Monday,False,46235,2172,48407,1.176,7,157,False
P0003427,CR00070,Business,mega,4115634,2023-11-17,16,Friday,False,83165,2257,85422,2.076,13,262,False
P0003428,CR00070,Business,mega,4115634,2023-08-01,11,Tuesday,True,51435,1508,52943,1.286,16,472,True
P0003429,CR00070,Business,mega,4115634,2023-06-07,13,Wednesday,False,45129,2024,47153,1.146,12,140,False
P0003430,CR00070,Business,mega,4115634,2024-07-30,22,Tuesday,False,80102,4080,84182,2.045,25,55,False
P0003431,CR00070,Business,mega,4115634,2024-09-29,19,Sunday,False,129540,5390,134930,3.278,11,137,False
P0003432,CR00070,Business,mega,4115634,2024-01-11,19,Thursday,False,46561,1650,48211,1.171,2,120,False
P0003433,CR00070,Business,mega,4115634,2023-08-02,16,Wednesday,False,74717,1838,76555,1.86,29,109,False
P0003434,CR00070,Business,mega,4115634,2024-04-26,9,Friday,False,42361,867,43228,1.05,23,201,False
P0003435,CR00070,Business,mega,4115634,2024-11-09,11,Saturday,False,59200,2955,62155,1.51,17,47,False
P0003436,CR00070,Business,mega,4115634,2024-02-19,17,Monday,False,57013,4396,61409,1.492,11,295,False
P0003437,CR00070,Business,mega,4115634,2024-08-09,11,Friday,False,78319,3240,81559,1.982,21,645,False
P0003438,CR00070,Business,mega,4115634,2024-05-04,19,Saturday,False,58832,2083,60915,1.48,26,515,False
P0003439,CR00070,Business,mega,4115634,2023-07-17,5,Monday,False,42288,2906,45194,1.098,19,296,False
P0003440,CR00070,Business,mega,4115634,2024-03-22,12,Friday,False,71462,2869,74331,1.806,21,43,False
P0003441,CR00070,Business,mega,4115634,2025-02-13,14,Thursday,False,115318,4705,120023,2.916,29,81,False
P0003442,CR00070,Business,mega,4115634,2024-03-18,15,Monday,False,51296,2828,54124,1.315,6,51,False
P0003443,CR00070,Business,mega,4115634,2024-05-12,6,Sunday,True,34782,1303,36085,0.877,3,45,True
P0003444,CR00070,Business,mega,4115634,2025-01-30,4,Thursday,False,52790,1628,54418,1.322,0,128,True
P0003445,CR00070,Business,mega,4115634,2024-09-03,5,Tuesday,False,65637,1608,67245,1.634,19,10,False
P0003446,CR00070,Business,mega,4115634,2024-08-31,13,Saturday,False,60888,4798,65686,1.596,13,80,False
P0003447,CR00070,Business,mega,4115634,2023-07-18,21,Tuesday,False,50495,2877,53372,1.297,24,401,True
P0003448,CR00070,Business,mega,4115634,2024-07-03,5,Wednesday,False,130676,6575,137251,3.335,18,81,False
P0003449,CR00070,Business,mega,4115634,2023-07-01,12,Saturday,True,51236,3050,54286,1.319,18,129,True
P0003450,CR00070,Business,mega,4115634,2024-07-24,10,Wednesday,True,40504,2548,43052,1.046,27,257,True
P0003451,CR00070,Business,mega,4115634,2024-03-15,8,Friday,True,57379,1680,59059,1.435,27,40,True
P0003452,CR00070,Business,mega,4115634,2025-01-26,21,Sunday,False,43463,2754,46217,1.123,15,32,False
P0003453,CR00070,Business,mega,4115634,2023-06-19,7,Monday,False,59850,3738,63588,1.545,24,24,False
P0003454,CR00070,Business,mega,4115634,2025-02-16,17,Sunday,True,19145,708,19853,0.482,22,114,True
P0003455,CR00070,Business,mega,4115634,2023-07-04,19,Tuesday,True,34779,2513,37292,0.906,8,234,True
P0003456,CR00070,Business,mega,4115634,2024-09-25,7,Wednesday,False,36972,1350,38322,0.931,21,190,False
P0003457,CR00070,Business,mega,4115634,2023-07-19,10,Wednesday,False,52768,3459,56227,1.366,11,35,False
P0003458,CR00070,Business,mega,4115634,2024-11-04,10,Monday,False,33509,2631,36140,0.878,22,28,False
P0003459,CR00070,Business,mega,4115634,2023-03-15,8,Wednesday,False,86206,4935,91141,2.215,27,55,False
P0003460,CR00070,Business,mega,4115634,2024-03-21,6,Thursday,False,57792,3389,61181,1.487,7,530,False
P0003461,CR00071,Beauty,mid,251144,2024-09-05,10,Thursday,False,2380,55,2435,0.97,22,946,False
P0003462,CR00071,Beauty,mid,251144,2024-05-29,19,Wednesday,False,3611,184,3795,1.511,4,59,False
P0003463,CR00071,Beauty,mid,251144,2024-10-10,10,Thursday,False,1454,65,1519,0.605,8,41,False
P0003464,CR00071,Beauty,mid,251144,2024-10-13,18,Sunday,False,1601,116,1717,0.684,8,67,False
P0003465,CR00071,Beauty,mid,251144,2025-01-14,17,Tuesday,False,3573,83,3656,1.456,1,57,False
P0003466,CR00071,Beauty,mid,251144,2023-06-03,16,Saturday,False,1810,109,1919,0.764,27,98,False
P0003467,CR00071,Beauty,mid,251144,2023-06-29,5,Thursday,False,3064,244,3308,1.317,27,134,False
P0003468,CR00071,Beauty,mid,251144,2024-09-21,12,Saturday,True,3815,86,3901,1.553,21,341,True
P0003469,CR00071,Beauty,mid,251144,2025-02-11,11,Tuesday,False,2523,74,2597,1.034,22,52,False
P0003470,CR00071,Beauty,mid,251144,2024-04-21,19,Sunday,False,3415,241,3656,1.456,0,105,False
P0003471,CR00071,Beauty,mid,251144,2023-11-26,17,Sunday,False,3306,250,3556,1.416,12,206,False
P0003472,CR00071,Beauty,mid,251144,2023-08-21,21,Monday,True,2477,74,2551,1.016,26,290,True
P0003473,CR00071,Beauty,mid,251144,2023-06-16,7,Friday,False,2870,157,3027,1.205,7,93,False
P0003474,CR00071,Beauty,mid,251144,2025-01-02,3,Thursday,False,1536,35,1571,0.626,2,40,True
P0003475,CR00071,Beauty,mid,251144,2023-06-11,20,Sunday,True,4796,162,4958,1.974,10,156,True
P0003476,CR00071,Beauty,mid,251144,2024-06-29,9,Saturday,False,3026,101,3127,1.245,9,52,False
P0003477,CR00071,Beauty,mid,251144,2023-09-30,15,Saturday,True,4204,202,4406,1.754,3,48,True
P0003478,CR00071,Beauty,mid,251144,2025-01-09,2,Thursday,False,1913,62,1975,0.786,28,91,False
P0003479,CR00071,Beauty,mid,251144,2025-02-17,9,Monday,False,1640,61,1701,0.677,28,32,False
P0003480,CR00071,Beauty,mid,251144,2024-12-11,14,Wednesday,False,4234,331,4565,1.818,5,90,False
P0003481,CR00071,Beauty,mid,251144,2023-09-24,2,Sunday,False,3355,125,3480,1.386,24,56,False
P0003482,CR00071,Beauty,mid,251144,2024-05-10,8,Friday,False,4878,219,5097,2.03,10,26,False
P0003483,CR00071,Beauty,mid,251144,2024-01-09,16,Tuesday,True,1746,80,1826,0.727,11,26,True
P0003484,CR00071,Beauty,mid,251144,2023-03-09,20,Thursday,False,2986,122,3108,1.238,5,196,False
P0003485,CR00071,Beauty,mid,251144,2023-06-22,14,Thursday,False,3398,108,3506,1.396,18,29,False
P0003486,CR00071,Beauty,mid,251144,2023-05-24,19,Wednesday,False,2193,76,2269,0.903,5,118,False
P0003487,CR00071,Beauty,mid,251144,2024-09-09,7,Monday,False,2034,70,2104,0.838,3,305,True
P0003488,CR00071,Beauty,mid,251144,2025-02-23,12,Sunday,False,2028,71,2099,0.836,3,145,False
P0003489,CR00071,Beauty,mid,251144,2023-07-26,3,Wednesday,False,4806,301,5107,2.033,10,88,False
P0003490,CR00071,Beauty,mid,251144,2023-08-30,13,Wednesday,False,2475,99,2574,1.025,26,51,False
P0003491,CR00071,Beauty,mid,251144,2024-08-09,19,Friday,False,2163,144,2307,0.919,11,87,False
P0003492,CR00071,Beauty,mid,251144,2023-05-30,17,Tuesday,False,1892,142,2034,0.81,15,199,False
P0003493,CR00071,Beauty,mid,251144,2024-07-24,20,Wednesday,True,2113,118,2231,0.888,22,12,True
P0003494,CR00071,Beauty,mid,251144,2024-06-20,8,Thursday,True,2594,172,2766,1.101,8,66,True
P0003495,CR00071,Beauty,mid,251144,2024-02-22,21,Thursday,False,2308,111,2419,0.963,2,17,False
P0003496,CR00071,Beauty,mid,251144,2024-01-31,1,Wednesday,False,2318,98,2416,0.962,11,62,False
P0003497,CR00071,Beauty,mid,251144,2024-12-23,14,Monday,False,1232,52,1284,0.511,19,47,False
P0003498,CR00071,Beauty,mid,251144,2023-07-14,15,Friday,False,4815,287,5102,2.032,19,84,False
